,track_id,track_name,artist,album_type,release_date,decade,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
387,0Rg5tIACULED7Jv2sEzWSd,No Place That Far,Sara Evans,album,1998-10-26,1990,44,0.547,0.373,0,-7.336,1,0.0273,0.0,0.176,0.182,132.741,217400,4
388,4ZR9EUWiGkN22OqEhnYAgG,Brother Jukebox,Mark Chesnutt,compilation,1996-01-01,1990,44,0.633,0.612,1,-11.231,1,0.0264,0.00114,0.149,0.918,141.084,184600,4
389,4zE5bW9vH03RtNxkbayW4P,All You Ever Do Is Bring Me Down,The Mavericks,album,1995-01-01,1990,46,0.606,0.886,9,-7.419,1,0.0308,2.85e-05,0.347,0.959,144.994,261867,4
390,2Cr6EnTzsPVNo6smjq9kA6,I'll Still Be Loving You,Restless Heart,compilation,1998-05-01,1990,45,0.546,0.251,8,-14.753,1,0.0295,0.0,0.0943,0.271,168.554,258493,4
391,43z33yJDu1dCyE50sPzErp,The Greatest Man I Never Knew,Reba McEntire,album,1991-01-01,1990,45,0.521,0.243,1,-13.154,1,0.0265,0.0,0.0963,0.236,85.11,194040,4
392,6sXDEs7z0LLitIPnPBJ4QM,He Didn't Have to Be,Brad Paisley,album,1999-06-01,1990,44,0.508,0.39,9,-10.079,1,0.0284,2.16e-06,0.241,0.197,72.903,282933,4
393,17DUiqx37Z6yAetBpr8z51,Stand Up,Mel McDaniel,compilation,1998-10-06,1990,44,0.675,0.589,2,-11.989,1,0.0347,0.0,0.065,0.902,163.813,153133,4
394,39B9IpMNTUDOzW0JuVHlq4,Live Until I Die,Clay Walker,album,1993,1990,44,0.703,0.604,3,-11.321,1,0.0315,0.0,0.163,0.64,133.052,169773,4
395,7sHR2AROepJoKFOWxC3RNY,Shady Grove,Jerry Garcia,album,1996-10-29,1990,46,0.706,0.378,7,-15.293,1,0.0379,0.0738,0.0931,0.955,106.123,259533,4
396,5K4Dl7nz6NSUONT4fl4sJV,Tonight the Heartache's on Me,The Chicks,album,1998-01-27,1990,46,0.681,0.731,5,-4.64,1,0.0289,0.0,0.356,0.82,120.736,206618,4
397,3xKgdloZna6jSUI7VkbBAD,Where Have All The Average People Gone,Roger Miller,album,1995-04-16,1990,45,0.675,0.341,9,-16.066,1,0.0396,0.0028,0.0706,0.748,84.903,183867,4
398,6zZaVyieWoiQSfUv2yWBd0,Live Forever,The Highwaymen,album,1995-01-01,1990,48,0.646,0.499,7,-11.247,1,0.026,0.000902,0.168,0.75,105.842,167000,4
399,0sWuCk3I32giCWbub1ySZC,Love Gets Me Every Time,Shania Twain,album,1997-11-04,1990,48,0.737,0.693,2,-7.045,1,0.0273,1.1e-06,0.273,0.962,123.055,213827,4
400,0bF8vEqQyvTfAMWkbP7MnY,She's More,Andy Griggs,album,1999-04-03,1990,43,0.679,0.528,7,-7.901,1,0.0267,0.0,0.12,0.274,99.035,199733,4
401,1fe09crBtSIpU12St9WGPQ,Rock My World (Little Country Girl),Brooks & Dunn,album,1993-02-23,1990,44,0.728,0.667,9,-10.212,1,0.0298,0.00032,0.34,0.882,120.294,223840,4
402,0KGCTdgtxawKhrNrbuT10z,Working Man Blues,Merle Haggard,album,1996-01-01,1990,43,0.655,0.584,8,-11.878,1,0.0406,0.000123,0.0587,0.872,104.394,155293,4
403,5q39B87pigCYl80puT66OK,The Walk,Sawyer Brown,album,1991-01-07,1990,43,0.689,0.355,2,-11.585,1,0.0307,0.0,0.162,0.457,127.929,224160,4
404,6GaFUMG9opnMytdc0lwnQw,If You Needed Somebody,Bad Company,album,1990,1990,50,0.496,0.514,7,-13.394,1,0.0274,0.000106,0.0429,0.388,168.324,261000,4
405,76V1Tevc5kEPc861obdgSI,You're The Reason Our Kids Are Ugly,Loretta Lynn,album,1994-09-13,1990,45,0.752,0.54,9,-9.8,1,0.0716,0.0208,0.677,0.746,84.922,154560,4
406,6ceffRqL8teDpyYu41UwKm,What A Crying Shame,The Mavericks,album,1994-01-01,1990,46,0.691,0.665,7,-9.85,1,0.0281,0.00442,0.0659,0.818,114.845,230533,4
407,5taqvRgn1DdZ117p2DhPXQ,You Shouldn't Kiss Me Like This,Toby Keith,album,1999-01-01,1990,43,0.439,0.665,7,-7.671,1,0.0351,1.56e-05,0.26,0.328,168.707,223467,4
408,4wESSHqChrl4kwWmZ6otXc,Speed of the Sound of Loneliness,Nanci Griffith,album,1993-02-09,1990,49,0.626,0.419,0,-13.868,1,0.0317,0.000489,0.122,0.645,146.136,260440,4
409,5OCFyuIk7vF5wE58T5v9jZ,Burn Me Down,Marty Stuart,album,1991-01-01,1990,44,0.551,0.785,7,-9.405,1,0.0549,6.62e-06,0.346,0.648,164.109,176239,4
410,4Qa6b8Od023Yhl122UdKVV,Vidalia,Sammy Kershaw,album,1996-01-01,1990,43,0.508,0.563,4,-7.385,1,0.0255,0.0,0.0517,0.509,132.684,201560,4
411,6JKwnVUYVF8LHamgZ5dFL1,Brand New Man,Brooks & Dunn,album,1991-08-13,1990,43,0.696,0.648,7,-7.784,1,0.0306,6.8e-06,0.124,0.877,127.493,178893,4
412,1pJKAxSNxqM8R653BL8oiH,Bigger Than the Beatles,Joe Diffie,compilation,1998-06-09,1990,42,0.716,0.84,7,-6.21,1,0.0325,0.0,0.0413,0.635,119.631,235440,4
413,1wK9cRMY8HBmRLiNm72MBG,It's a Sin,Eddy Arnold,album,1996-06-18,1990,46,0.692,0.373,10,-12.201,1,0.027,4.35e-06,0.116,0.782,144.591,146080,4
414,5E2EpolcGmcbYpsv0z6jAZ,Giving It Up For Your Love,Delbert McClinton,compilation,1999-01-01,1990,45,0.76,0.765,0,-9.319,1,0.0352,7.95e-06,0.233,0.868,107.602,226933,4
415,5u7BDyugDW7ZXkXdCxU9JC,Please Remember Me,Tim McGraw,album,1999-05-04,1990,43,0.465,0.54,1,-7.097,1,0.0277,2.82e-06,0.106,0.234,75.88,296333,4
416,6sykijVtS1m8vxLnkKXrJ5,"When You're Hot, You're Hot",Jerry Reed,album,1995,1990,43,0.788,0.832,4,-10.783,1,0.0981,0.0,0.1,0.91,101.045,139560,4
417,00klSin5es2cwPgZf103Fz,What Part of No,Lorrie Morgan,compilation,1995-06-27,1990,43,0.719,0.534,3,-9.804,1,0.0274,7.92e-06,0.363,0.832,129.986,166173,4
418,4YS5ECd4qRZSA8NHqHiWD4,You Ain't Much Fun,Toby Keith,album,1994-09-17,1990,43,0.771,0.675,9,-7.9,1,0.0457,0.0,0.366,0.757,138.322,147027,4
419,3cPgnLawNeUl9YsZIBdsrs,Fool Hearted Memory,George Strait,album,1995-01-01,1990,43,0.567,0.57,10,-9.926,1,0.0295,0.0,0.205,0.645,88.851,159667,4
420,4mKXEnhK8jHB8QntCT1LC1,Hypnotize the Moon,Clay Walker,album,1995-10-13,1990,42,0.601,0.569,7,-8.987,1,0.023,0.0,0.104,0.196,95.025,219200,3
421,3Hl451i7KUVN84rr0n4U1o,Buy Me A Rose,Kenny Rogers,album,1999-05-11,1990,49,0.635,0.296,3,-13.728,1,0.0298,1.97e-06,0.11,0.198,97.998,227067,4
422,22GKOoU7q9YGhaedUzhlpT,After the Gold Rush - 2015 Remaster,Dolly Parton,album,1999-01-26,1990,48,0.379,0.181,7,-13.675,1,0.0321,1.6e-06,0.148,0.0738,91.441,211587,4
423,7aXK1UkGw6bDc2zr4YUpdJ,Hard-Core Troubadour,Steve Earle,album,1996-03-01,1990,45,0.467,0.915,7,-4.441,1,0.0448,0.0,0.0756,0.85,140.185,161053,4
424,4uhDXoLPOR60UWIQNfdJjk,Do Ya',K.T. Oslin,compilation,1993-04-25,1990,45,0.647,0.233,7,-13.15,1,0.0361,0.00142,0.0914,0.403,165.928,245733,4
425,2t3irXOH4riWOijW4YKTkf,Sierra,Boz Scaggs,album,1994-01-01,1990,56,0.6,0.526,11,-11.027,0,0.0319,0.0414,0.132,0.53,76.983,321440,4
426,1YAaQWEJKr9sZ5ZAQAHSPI,Thunderstorms and Neon Signs,Wayne Hancock,album,1995,1990,44,0.603,0.293,4,-12.984,1,0.0312,1.18e-06,0.109,0.556,135.169,222467,4
427,4DOycXfankFRhhIUvBMdFP,Jacob's Ladder,Mark Wills,album,1996-01-01,1990,43,0.593,0.536,2,-8.972,1,0.0256,0.0,0.211,0.616,77.451,185733,4
428,0oP29136UYddJ9DnGpKKQg,I Will... But,SHeDAISY,album,1999-01-01,1990,43,0.675,0.837,2,-5.105,1,0.0354,0.0,0.123,0.888,112.53,219973,4
429,7BCgPuJDZgPwOv1E4p6Cvq,Could I Have This Dance,Anne Murray,compilation,1994-01-01,1990,48,0.483,0.341,9,-9.833,1,0.0261,0.00157,0.188,0.618,87.31,196467,3
430,0tzWyLaLxavif3kATuWGu0,Four Wheel Drive,C.W. McCall,compilation,1990-01-01,1990,45,0.507,0.716,10,-14.037,1,0.0617,0.000105,0.0931,0.913,144.293,184667,4
431,6JCKHmZ30oadQW44GzsdNB,Only Here For A Little While,Billy Dean,album,1990-01-01,1990,43,0.671,0.339,9,-16.098,1,0.0247,0.0,0.293,0.847,86.292,214467,4
432,6Lst3nF4McKOTLSLuTvLhw,(If You're Not In It For Love) I'm Outta Here!,Shania Twain,album,1995-01-01,1990,46,0.772,0.761,5,-8.271,1,0.0358,0.0,0.0813,0.868,120.058,270027,4
433,6T7zOXCUuk0DFFUQKs4Wml,I Don't Even Know Your Name,Alan Jackson,compilation,1995-10-16,1990,47,0.606,0.86,9,-8.954,1,0.0373,0.0,0.262,0.859,128.828,230133,4
434,64gFlVpyORaPTWizf9nAdZ,Wild Horses,Old & In The Way,album,1997-11-18,1990,45,0.45,0.313,9,-15.786,1,0.0309,0.24,0.441,0.547,100.299,278533,4
435,4DWRY8uwyNcRcISJxwyiEY,Old Enough to Know Better,Wade Hayes,album,1995,1990,43,0.562,0.836,4,-9.344,1,0.0385,0.000445,0.268,0.965,165.489,220200,4
436,4Dm0OK7V5hNvWsZtB3nQsr,King Of California,Dave Alvin,album,1994-05-01,1990,45,0.425,0.547,3,-12.412,1,0.0322,0.0039,0.0985,0.68,133.198,290613,4
437,0ZaAz4pL5CFRP17HkN60v5,You Know Me Better Than That,George Strait,album,1995-01-01,1990,42,0.557,0.679,5,-9.322,1,0.0289,1.79e-05,0.0979,0.531,182.482,183200,4
438,0Xif5XP4V2xrQ5AoNTUJtx,Good as I Was to You,Lorrie Morgan,album,1996,1990,43,0.563,0.43,11,-7.465,1,0.0267,0.0,0.0873,0.155,133.797,205853,4
439,2OTGmFUoJDx8scC8PO87V0,Settin' The Woods On Fire,Hank Williams,album,1998-09-22,1990,48,0.739,0.304,0,-9.039,1,0.0454,1.15e-06,0.18,0.95,161.867,155533,4
440,5Lb38fmngYVaPkLYHuAThe,Homecoming - Single Version,Tom T. Hall,album,1995-09-01,1990,45,0.617,0.357,11,-15.751,1,0.0429,0.00945,0.145,0.666,122.837,197293,4
441,4Mncwn3GoNWdyXLWrcRJpW,The Whiskey Ain't Workin' (feat. Marty Stuart),Travis Tritt,album,1991,1990,44,0.667,0.632,7,-9.258,1,0.0272,0.0,0.268,0.893,124.011,159880,4
442,4XsQK02ysB6lCasLmXXDBh,It Sure Is Monday,Mark Chesnutt,album,1993-06-22,1990,43,0.603,0.671,5,-10.33,1,0.0271,0.0,0.157,0.822,146.566,177400,4
443,0nvsWjXGiTK0XBhfXYGqvN,Cadillac Style,Sammy Kershaw,album,1991-01-01,1990,43,0.661,0.746,2,-10.834,1,0.0333,2.52e-06,0.285,0.853,138.269,175307,4
444,6Z1uZAfUZI1NK46PAU8IIb,Someday,Alan Jackson,album,1991-04-03,1990,45,0.59,0.242,0,-13.038,1,0.0261,1.28e-05,0.123,0.309,75.415,196867,4
445,53OnUdsF4yWSaUevfD3EjW,Angel from Montgomery (feat. Bonnie Raitt) - Live,John Prine,album,1990,1990,45,0.463,0.255,9,-17.611,1,0.0345,0.0,0.694,0.224,133.194,256667,4
446,1TjtrBIx7fPUBjDXL9svN1,Then What?,Clay Walker,album,1997-03-28,1990,42,0.63,0.777,4,-9.147,1,0.0591,0.0,0.0684,0.625,88.247,184027,4
447,1lfVeoMZZimh0jf8rYUeJU,Amos Moses,Jerry Reed,album,1995,1990,44,0.75,0.711,2,-10.633,1,0.0641,0.000653,0.0282,0.961,105.636,139760,4
448,6lVShxQRqmc8vkknHPXpX0,The Moon Over Georgia,Shenandoah,album,1990,1990,42,0.563,0.429,9,-9.918,1,0.0235,0.0,0.115,0.385,89.338,192813,4
449,0iwHQiur8NmRvosDlBil2i,Tequila Talkin',Lonestar,album,1995-10-09,1990,43,0.699,0.543,9,-7.105,1,0.0231,1.33e-06,0.156,0.561,99.235,204627,4
450,6AEPHlvR4jgwXe2J0vM1Sl,Born and Raised in Black and White,The Highwaymen,album,1990-02-27,1990,47,0.731,0.527,4,-11.761,1,0.0334,5.05e-06,0.221,0.692,124.567,241173,4
451,7oKsxs6EgYn7pJRkwlOvm1,My Kind of Girl,Collin Raye,album,1993,1990,42,0.751,0.863,11,-4.26,1,0.0304,0.0,0.256,0.961,115.966,173640,4
452,0lChO8MEC0eWVBznAMIWE6,Where Corn Don't Grow,Waylon Jennings,album,1990-07-01,1990,43,0.621,0.576,4,-10.989,1,0.0328,0.0126,0.181,0.701,98.835,191267,4
453,6bZOZIVFWpCydhyXrqP1iR,Stand Beside Me,Jo Dee Messina,album,1998-03-17,1990,42,0.587,0.72,0,-7.746,1,0.0278,0.0,0.0878,0.33,99.916,224640,4
454,4pM3FHdiulPKpx5g4GIZg6,Little Rock,Collin Raye,album,1993,1990,41,0.547,0.488,0,-6.244,1,0.025,0.0,0.0904,0.301,137.226,237760,4
455,6aSZqiETlEV3C3mjRoobbo,House Of The Rising Sun,Doc Watson,album,1999-01-01,1990,48,0.603,0.285,5,-11.268,0,0.0282,2.84e-05,0.121,0.669,100.185,201013,4
456,1x3Sxgpq3MIyZUi9v2W1ZT,Let Go,Brother Phelps,album,1993,1990,43,0.618,0.62,7,-12.347,1,0.0289,0.0,0.0722,0.9,143.77,219040,4
457,5LIu9mBjx20QFF7R0QrOvu,Older Women - Re-Recorded In Stereo,Ronnie McDowell,compilation,1994-06-14,1990,44,0.611,0.64,10,-9.353,1,0.0644,1.11e-06,0.117,0.924,89.192,169067,4
458,6Ek2xNsKHwkuYBqvzj20rl,No One Else On Earth,Wynonna,album,1992-03-31,1990,42,0.788,0.736,0,-9.176,1,0.0275,3.88e-06,0.0915,0.848,96.687,240707,4
459,1c0flvMImhKMuiZIc0VzEb,It's Good To Be King,Tom Petty,album,1994-10-21,1990,47,0.523,0.622,2,-6.632,1,0.0245,0.0065,0.297,0.446,147.878,310933,4
460,0m1inNaHXZj34nTKBiSFQa,Billy The Kid,Billy Dean,album,1991-01-01,1990,42,0.606,0.55,2,-10.659,1,0.0249,0.0,0.0818,0.761,168.582,189800,4
461,6rfGPGghQL7SJmZPXprXIc,Make You Feel My Love,Bob Dylan,album,1997-09-30,1990,54,0.375,0.219,1,-13.112,1,0.0288,0.00141,0.109,0.197,143.447,211000,4
462,2rKtSHDkql7aZuWKUdSylq,Tryin' To Get Over You,Vince Gill,album,1992-01-01,1990,43,0.578,0.371,2,-10.537,1,0.0283,1.75e-05,0.165,0.188,60.503,225627,4
463,68AhslXGVDKUUyHnDkORGF,The Chain of Love,Clay Walker,album,1999,1990,42,0.533,0.315,2,-14.349,1,0.0308,1.19e-05,0.0939,0.316,140.918,304507,4
464,4VDfpqLKbbuMMRIl14LLTg,Thorn In My Pride,The Black Crowes,album,1992-01-01,1990,48,0.556,0.839,4,-5.381,1,0.0353,0.000374,0.0929,0.538,143.15,363893,4
465,2GcamvOOWT3zVZoZIPL4zC,Private Conversation,Lyle Lovett,album,1996-06-18,1990,43,0.432,0.739,8,-7.275,1,0.0316,0.0,0.123,0.735,162.237,272733,4
466,275SxfFiepqWJeKXvNlGKq,Hello Walls,Willie Nelson,album,1994-01-01,1990,44,0.616,0.271,0,-12.003,1,0.0326,2.8e-05,0.0929,0.55,101.906,144467,4
467,1TU7DqS8Fak6c4siCuGc5O,Drift off to Dream,Travis Tritt,album,1990,1990,41,0.542,0.272,7,-11.404,1,0.0284,0.0,0.06,0.171,118.474,315867,3
468,7rRvH22GRxGvsz1d2AnRXM,Rockin' Years (with Ricky Van Shelton),Dolly Parton,album,1991-03-07,1990,44,0.582,0.211,11,-15.67,1,0.0273,0.0,0.141,0.316,80.601,206307,3
469,2aqHQzbPcrMl6m37ndVHOQ,You've Never Been This Far Before - Re-Recorded In Stereo,Conway Twitty,compilation,1993-11-02,1990,43,0.705,0.397,10,-11.775,1,0.0343,0.0,0.106,0.684,133.355,190000,4
470,1l6aokk2Hw72z0mFPKgPmm,Sticks and Stones,Tracy Lawrence,album,1991-10-29,1990,41,0.599,0.699,7,-7.279,1,0.0299,0.0,0.132,0.517,125.555,218053,4
471,2N4Lw4tS3KBx0PMJ7ZJXiy,Dream Walkin',Toby Keith,album,1997-01-01,1990,41,0.713,0.745,5,-6.204,1,0.0272,5.52e-06,0.0893,0.537,117.486,237160,4
472,1phh5V7T5JAaiIww22ARZk,Ballad Of Forty Dollars,Tom T. Hall,album,1995-09-01,1990,45,0.559,0.658,2,-16.085,1,0.0459,2.8e-06,0.239,0.799,114.086,181800,4
473,0suqXVpX1uJpSrmaDOnxwx,Got No Reason Now For Goin' Home,Gene Watson,compilation,1996-02-27,1990,43,0.595,0.47,7,-12.938,1,0.03,0.0,0.334,0.935,157.207,164000,4
474,2m6Wm0nBUJdDfCggvpWAnV,If the World Had a Front Porch,Tracy Lawrence,album,1994-09-09,1990,41,0.526,0.696,0,-8.325,1,0.027,8.14e-06,0.366,0.757,162.961,185667,4
475,3dQVhh2jNpnLKqJyGiFPmP,Some Days You Gotta Dance,The Chicks,album,1999-08-27,1990,44,0.626,0.903,4,-8.072,1,0.0694,0.0007,0.0383,0.909,170.229,147933,4
476,1SUaDRrMBG2lYNQWG3OqsC,Lonely Women Make Good Lovers,Steve Wariner,album,1998-09-29,1990,42,0.727,0.381,1,-12.473,1,0.0308,0.000295,0.166,0.705,117.543,194733,4
477,5fZY8YYJMnhD9HNWB4C4zU,Everytime I Roll The Dice,Delbert McClinton,album,1992-04-27,1990,46,0.732,0.849,0,-6.435,1,0.025,2.33e-05,0.112,0.968,112.294,269933,4
478,1OYI6krxTVn9ctYYBneTwY,It Would Be You,Gary Allan,album,1998,1990,41,0.576,0.495,7,-8.245,1,0.0345,2.26e-06,0.0765,0.342,140.682,175093,4
479,5HnQOKyufF35sNeQAVRvVs,I Think About You,Collin Raye,compilation,1991,1990,40,0.706,0.716,0,-6.931,1,0.0251,0.0,0.111,0.839,120.75,207133,4
480,0KZnv0J5dxDJaKvm3aiUEZ,One Big Love,Patty Griffin,album,1998-01-01,1990,43,0.461,0.783,8,-5.8,1,0.0382,0.0127,0.0686,0.344,164.339,254800,4
481,5xM53GMJzt0g16Ke9islN4,How Do I Live - Songbook Version,Trisha Yearwood,compilation,1997-01-01,1990,41,0.569,0.41,2,-8.673,1,0.0264,0.0,0.112,0.143,125.902,243227,4
482,3oEa0GglFHgeSTaC0cQ00R,Rumor Has It,Clay Walker,album,1997-03-28,1990,41,0.625,0.663,7,-10.258,1,0.0281,0.0,0.161,0.737,123.019,189400,4
483,2zAcGTuB3s0ZufoozZ9TjJ,You Lie - Single Version,Reba McEntire,album,1990-01-01,1990,41,0.577,0.283,10,-11.049,1,0.0303,0.0,0.17,0.206,128.762,239733,3
484,7nSjdcQueimUqsDsBq7orE,Yesterday When I Was Young,Roy Clark,album,1996-03-15,1990,40,0.478,0.388,2,-12.655,0,0.0409,2.84e-06,0.11,0.337,89.848,201173,4
485,23pfdUHpgliOM6vktwN5HH,In This Life,Collin Raye,album,1991,1990,45,0.539,0.232,0,-9.845,1,0.0267,8.36e-06,0.138,0.388,62.513,192093,4
486,3QEKiqzMkWBEZGoM8ZNuex,Dance The Night Away,The Mavericks,album,1998-01-01,1990,42,0.651,0.746,4,-9.279,1,0.0282,0.00224,0.174,0.959,140.8,262360,4
487,6NrUzuNell8qCfuNoSgey4,I Can Still Feel You,Collin Raye,album,1998-06-29,1990,40,0.473,0.738,4,-8.803,1,0.0608,0.0,0.0955,0.573,188.075,219893,4
488,4Q7Qu1ZXPOJ5qXUjzqPNTK,Bobbie Ann Mason,Rick Trevino,album,1993,1990,42,0.721,0.653,6,-9.174,1,0.0297,1.16e-05,0.171,0.887,117.094,194444,4
489,5K1w7KIoAApnShOAS0wAtu,When,Shania Twain,album,1997-11-04,1990,48,0.627,0.658,4,-6.562,1,0.034,0.0,0.424,0.808,119.997,219173,4
490,7Mh2ksKULc89fXrPpbOWbE,She Is His Only Need,Wynonna,album,1992-03-31,1990,42,0.715,0.41,6,-7.785,1,0.0288,0.0,0.124,0.419,131.826,267893,4
491,0E7O4jaoBZv7CGC8oRk61T,Just Another Woman In Love,Anne Murray,compilation,1994-01-01,1990,56,0.639,0.495,10,-9.446,1,0.0265,0.0,0.326,0.491,94.32,175800,4
492,5oEBzJenGWCKveXFHDGojy,Liza Jane,Vince Gill,album,1991-01-01,1990,43,0.526,0.883,4,-10.613,0,0.038,0.000153,0.203,0.927,90.503,175027,4
493,6UdxvBmdrSa0Xksp0LdwrJ,Seeing Things,The Black Crowes,album,1990-02-13,1990,47,0.618,0.441,2,-6.074,1,0.0266,9.06e-06,0.113,0.0894,116.2,318200,3
494,6vqxih8RNVv2jV86hkE1e7,The Road Goes On Forever,Joe Ely,album,1992-01-01,1990,43,0.474,0.57,4,-7.325,1,0.0549,0.0,0.204,0.288,111.12,273533,4
495,1PC9jMGntvaq8Jg3WVhtqO,Love's Got a Hold On You,Alan Jackson,album,1991-04-03,1990,45,0.663,0.53,4,-11.545,1,0.0352,0.0044,0.0873,0.547,152.542,173133,4
496,4dCFpIPmSWi2fDQvcdp9dK,Indianapolis,The Bottle Rockets,album,1997-08-12,1990,42,0.348,0.707,2,-6.238,1,0.0469,0.0,0.184,0.531,175.88,212000,4
497,1Q3NHMJ6eSJjpRjNObFUJe,Do You Feel Like We Do - Live,Peter Frampton,album,1992-01-15,1990,47,0.317,0.567,0,-8.255,1,0.0282,0.00998,0.98,0.379,105.752,836667,4
498,074RB4dBpZ4ySuQRyG8SMk,What Part of No,Lorrie Morgan,album,1992-05-24,1990,42,0.72,0.531,3,-9.675,1,0.027,1.39e-05,0.341,0.831,129.979,164293,4
499,7JKQQgFNw5RXiJBuLf7dXe,"Cold, Cold Heart",Hank Williams,album,1998-09-22,1990,46,0.574,0.164,2,-12.076,1,0.0366,0.0,0.167,0.522,113.004,163240,4
500,0c25pdkvRhymYdm5Rf3XWh,Old Country,Mark Chesnutt,album,1992-01-01,1990,41,0.521,0.527,5,-10.269,1,0.0263,4.29e-05,0.109,0.583,93.039,233573,4
501,48zaiZ8s43CYWwpd8iHyGU,I'm Holdin' On To Love (To Save My Life),Shania Twain,album,1997-11-04,1990,47,0.598,0.815,4,-7.535,1,0.0487,0.0,0.336,0.927,156.788,206773,4
502,38trcErdEE5MquqAYH058Y,There Goes,Alan Jackson,album,1996-09-30,1990,44,0.714,0.502,11,-8.216,1,0.0254,2.37e-06,0.204,0.561,114.595,235560,4
503,50G0j3Ga5qJ7noq8vDdbWQ,That's Just About Right,BlackHawk,album,1994,1990,40,0.771,0.445,5,-10.77,1,0.0253,1.05e-06,0.0655,0.593,97.002,243200,4
504,4Ssgx7QJr0fzabt4D4JZ1b,New Madrid,Uncle Tupelo,album,1993-10-01,1990,43,0.711,0.489,9,-11.164,1,0.0301,0.000663,0.0836,0.628,125.494,211813,4
505,6lquLzGE5CRoq2htyr2QGS,Random Rules,Silver Jews,album,1998-10-20,1990,47,0.575,0.48,0,-10.517,1,0.0237,0.000539,0.0727,0.536,105.384,238333,4
506,31zLkaElQKtj8hDigVB31n,I Think About You,Collin Raye,album,1995-08-22,1990,42,0.695,0.732,0,-6.579,1,0.0258,0.0,0.107,0.849,120.737,206507,4
507,2lZkIlYXN5SR0UWFgljDCd,Because You Love Me,Jo Dee Messina,album,1998-03-17,1990,44,0.418,0.351,9,-9.407,1,0.0293,0.0,0.103,0.139,145.379,231280,4
508,0zfwY9c8RGR0Z32u1Ouu9C,Tempted,Marty Stuart,album,1991-01-01,1990,44,0.636,0.647,5,-10.318,1,0.0306,3.52e-05,0.125,0.621,133.635,193173,4
509,48JlBoXcuOj8hDDgbaZUxg,Mercury Blues,Alan Jackson,album,1992-10-09,1990,43,0.539,0.735,7,-9.224,1,0.0326,0.00204,0.05,0.937,172.017,218720,4
510,3i5bJFIAkgoZqJoRAQqAKO,Me And Bobby McGee,Roger Miller,album,1996,1990,46,0.538,0.492,2,-14.736,1,0.0323,0.00182,0.051,0.899,166.049,196400,4
511,42zA6bhCKL1MPQ4YFI6CaF,Almost Goodbye,Mark Chesnutt,album,1993-06-22,1990,40,0.62,0.391,0,-13.752,0,0.0307,0.00044,0.461,0.224,132.327,250333,4
512,4JwBDp0psRP2pbmNVjPc8E,North Dakota,Lyle Lovett,album,1992-03-31,1990,42,0.526,0.0326,9,-23.88,1,0.0479,0.0129,0.0421,0.11,127.674,342573,4
513,2dtitppHZmA0MxLZ3Giq3o,Cold Day in July,The Chicks,album,1999-08-27,1990,41,0.574,0.368,7,-10.644,1,0.0271,2.12e-05,0.0746,0.296,129.457,312693,4
514,1uMi5mWtY2HHiUwHl7S9p7,One More Day,Diamond Rio,compilation,1991,1990,40,0.659,0.49,4,-5.093,1,0.0273,1.32e-06,0.134,0.273,131.081,215627,5
515,3rlU8GywVlHOd09sfzOLx8,Did I Shave My Legs For This?,Deana Carter,album,1996-01-01,1990,41,0.638,0.413,9,-5.759,1,0.0256,0.0,0.0845,0.334,89.126,192773,3
516,61SdG3F3LncuuMLAS8oN6j,Swingin',Tom Petty and the Heartbreakers,album,1999-04-13,1990,45,0.405,0.6,7,-5.599,1,0.0254,2.27e-06,0.29,0.399,92.815,330307,4
517,0gSc5Vo4tczXkHb2V208jz,Sunday Morning Coming Down,Kris Kristofferson,album,1999-08-20,1990,47,0.59,0.401,7,-9.067,1,0.0255,0.00199,0.101,0.163,77.8,319973,4
518,6Yrh5tEPPuTybJC1aBXQ45,Someday Soon,Suzy Bogguss,album,1991-01-01,1990,42,0.664,0.457,7,-9.756,1,0.0266,8.07e-05,0.266,0.527,114.949,237533,4
519,3E714D9pZURRdgJ6iGhc8E,You've Got A Way,Shania Twain,album,1999-11-09,1990,50,0.552,0.575,9,-7.323,1,0.0307,0.0,0.236,0.249,134.165,199200,4
520,10Q26DXQAlvQlnKRdZJgec,No One to Run With,Allman Brothers Band,album,1994-05-03,1990,45,0.46,0.903,9,-6.064,1,0.0352,0.189,0.102,0.964,101.057,359613,4
521,3Wu3IMulUoneiGD4jDVi0n,All These Years,Sawyer Brown,album,1992-08-17,1990,40,0.438,0.167,6,-11.018,1,0.0291,0.0,0.113,0.205,144.771,201573,4
522,0xR8lFvagLHapgSw6C5Y5i,Bigger Than the Beatles,Joe Diffie,album,1995-12-05,1990,41,0.735,0.769,7,-8.031,1,0.0309,0.0,0.0346,0.648,119.444,237227,4
523,5TNM6Qk1luDmK2BxUtOEdH,Between the Devil and Me,Alan Jackson,album,1996-09-30,1990,44,0.572,0.484,2,-8.555,1,0.0258,1.07e-06,0.13,0.165,81.761,261667,4
524,59Bz9OHvxj0B8ckmzmi9ie,I'll Go On Loving You,Alan Jackson,album,1998-08-31,1990,41,0.63,0.451,0,-12.337,0,0.0267,0.256,0.1,0.272,110.943,238893,4
525,08fTImO0LUTUHwOVRF0zWM,My Blue Angel,Aaron Tippin,album,1992-03-10,1990,40,0.654,0.489,5,-11.949,1,0.0269,5.14e-05,0.135,0.496,109.988,203880,4
